79 791 0 0 0 3.694498e-01 4.337090e-02 1.024761e+00 5.336102e-01 6.155880e-01 2.528860e-01 1.004312e+00 9.259782e-01 9.897878e-02 
80 801 0 0 0 3.638047e-01 5.479570e-02 1.045930e+00 5.231157e-01 6.269194e-01 2.229880e-01 1.004753e+00 9.229119e-01 1.161093e-01 
81 811 0 0 0 3.804232e-01 1.754534e-02 1.037938e+00 5.453397e-01 6.546094e-01 2.297587e-01 9.934542e-01 9.639975e-01 1.054408e-01 
82 821 0 0 0 3.846483e-01 3.255902e-02 1.013521e+00 5.582541e-01 6.303533e-01 2.625314e-01 1.020661e+00 9.789888e-01 1.139970e-01 
83 831 0 0 0 3.827620e-01 7.656691e-02 9.970769e-01 5.389194e-01 5.822609e-01 2.753891e-01 1.007294e+00 1.002821e+00 1.101663e-01 
84 841 0 0 0 3.797055e-01 2.046929e-02 1.013751e+00 5.358451e-01 6.046989e-01 2.394709e-01 1.017112e+00 1.001639e+00 1.067389e-01 
85 851 0 0 0 3.968218e-01 6.814099e-02 9.963513e-01 5.423974e-01 5.923932e-01 2.120723e-01 1.005934e+00 9.871660e-01 1.058192e-01 
86 861 0 0 0 4.038848e-01 3.405073e-02 9.870628e-01 5.399810e-01 5.879560e-01 1.828242e-01 1.003172e+00 9.636596e-01 1.057787e-01 
87 871 0 0 0 3.847691e-01 1.200101e-02 1.003805e+00 5.395325e-01 5.990502e-01 1.869867e-01 1.010755e+00 9.755692e-01 1.072732e-01 
88 881 0 0 0 4.019260e-01 1.577939e-02 1.003986e+00 5.750519e-01 5.771723e-01 1.681504e-01 1.007681e+00 9.870886e-01 1.052513e-01 
89 891 0 0 0 4.087026e-01 2.750091e-02 9.928276e-01 5.803717e-01 5.682946e-01 1.652643e-01 1.002604e+00 9.755784e-01 1.051951e-01 
90 901 0 0 0 4.151362e-01 5.628634e-02 9.786266e-01 5.480063e-01 5.801793e-01 1.619754e-01 1.000295e+00 9.587730e-01 1.097414e-01 
91 911 0 0 0 4.117349e-01 5.474598e-02 9.742012e-01 5.500578e-01 5.629607e-01 1.801153e-01 1.001344e+00 9.773351e-01 1.060872e-01 
92 921 0 0 0 4.146383e-01 2.918978e-02 9.708998e-01 5.778728e-01 5.735125e-01 1.852926e-01 1.001961e+00 9.968849e-01 1.037507e-01 
93 931 0 0 0 4.240140e-01 -1.452146e-02 9.740184e-01 6.031823e-01 5.722596e-01 2.167778e-01 1.006656e+00 9.998717e-01 1.067804e-01 
94 941 0 0 0 4.254275e-01 7.402292e-03 9.647428e-01 5.791732e-01 5.819729e-01 2.387966e-01 1.001902e+00 1.019133e+00 1.038642e-01 
95 951 0 0 0 4.240740e-01 -1.775636e-02 9.701487e-01 5.917923e-01 5.943451e-01 2.108244e-01 1.003925e+00 1.014694e+00 1.070950e-01 
96 961 0 0 0 4.166942e-01 1.908025e-02 9.624862e-01 5.812284e-01 5.854008e-01 1.531352e-01 1.004751e+00 9.962574e-01 1.092488e-01 
97 971 0 0 0 4.239103e-01 1.872485e-02 9.566308e-01 6.099451e-01 5.878074e-01 1.791152e-01 9.952918e-01 1.006392e+00 1.115584e-01 
98 981 0 0 0 4.170998e-01 3.478233e-02 9.645639e-01 5.961332e-01 5.708486e-01 1.903829e-01 1.000743e+00 1.002987e+00 1.130675e-01 
99 991 0 0 0 4.220687e-01 3.132330e-04 9.881078e-01 5.882859e-01 6.010949e-01 1.668635e-01 1.002466e+00 9.914673e-01 1.084049e-01 
100 1001 0 0 0 4.270804e-01 1.185493e-02 9.741153e-01 6.029840e-01 5.854229e-01 1.755062e-01 1.011410e+00 9.901099e-01 1.099102e-01 
101 1011 0 0 0 4.201453e-01 -6.155609e-03 9.942082e-01 6.226661e-01 5.878297e-01 1.898893e-01 1.010822e+00 9.971936e-01 1.098302e-01 
102 1021 0 0 0 4.208811e-01 -1.471948e-02 9.960137e-01 6.195354e-01 5.912321e-01 2.056843e-01 1.014226e+00 9.885095e-01 1.085660e-01 
103 1031 0 0 0 4.193907e-01 1.232995e-02 9.865238e-01 6.373227e-01 5.834447e-01 1.946096e-01 1.011564e+00 9.964672e-01 1.103955e-01 
104 1041 0 0 0 4.246752e-01 -1.259314e-03 9.809331e-01 6.527868e-01 5.878465e-01 1.729153e-01 1.023086e+00 1.000030e+00 1.096283e-01 
105 1051 0 0 0 4.289733e-01 1.406922e-02 9.632790e-01 6.671518e-01 5.924810e-01 1.776888e-01 1.014422e+00 1.009262e+00 1.135477e-01 
106 1061 0 0 0 4.333719e-01 2.087280e-02 9.692354e-01 6.473729e-01 5.917254e-01 1.702402e-01 1.011971e+00 9.991375e-01 1.070576e-01 
107 1071 0 0 0 4.228170e-01 8.025184e-03 9.718755e-01 6.457601e-01 6.007072e-01 1.413195e-01 1.007216e+00 9.991636e-01 1.109948e-01 
108 1081 0 0 0 4.231932e-01 1.003468e-02 9.651300e-01 6.606941e-01 5.919616e-01 1.358379e-01 1.005445e+00 1.004428e+00 1.141192e-01 
109 1091 0 0 0 4.230794e-01 2.053522e-02 9.774285e-01 6.608289e-01 5.899878e-01 1.487769e-01 9.991788e-01 9.916312e-01 1.122064e-01 
110 1101 0 0 0 4.253046e-01 -6.051783e-03 9.735536e-01 6.575617e-01 6.032854e-01 1.531734e-01 9.984539e-01 1.001084e+00 1.122443e-01 
111 1111 0 0 0 4.206321e-01 9.002973e-03 9.717593e-01 6.550216e-01 5.853542e-01 1.569452e-01 1.002813e+00 1.003680e+00 1.115088e-01 
112 1121 0 0 0 4.220977e-01 -2.045704e-03 9.712165e-01 6.516272e-01 5.859767e-01 1.529031e-01 1.005502e+00 1.005980e+00 1.113366e-01 
113 1131 0 0 0 4.157796e-01 -8.032456e-04 9.730457e-01 6.608467e-01 5.870304e-01 1.423285e-01 1.004493e+00 9.989672e-01 1.127720e-01 
114 1141 0 0 0 4.153332e-01 6.866069e-04 9.644190e-01 6.701835e-01 5.804398e-01 1.453624e-01 1.003536e+00 1.000579e+00 1.104024e-01 
115 1151 0 0 0 4.209851e-01 -1.535897e-03 9.682509e-01 6.721356e-01 5.829938e-01 1.488161e-01 1.002729e+00 1.007392e+00 1.119068e-01 
116 1161 0 0 0 4.236872e-01 -6.190697e-03 9.644955e-01 6.904736e-01 5.850736e-01 1.497183e-01 1.001965e+00 1.005510e+00 1.129250e-01 
117 1171 0 0 0 4.171323e-01 -8.945486e-04 9.680940e-01 6.861857e-01 5.831864e-01 1.465858e-01 1.000789e+00 1.006167e+00 1.127068e-01 
118 1181 0 0 0 4.140200e-01 -5.826809e-04 9.693946e-01 6.840786e-01 5.859300e-01 1.356442e-01 1.005268e+00 1.003069e+00 1.124147e-01 
119 1191 0 0 0 4.166286e-01 -6.239865e-03 9.726067e-01 6.935704e-01 5.923034e-01 1.306178e-01 1.005432e+00 1.003863e+00 1.127003e-01 
120 1201 0 0 0 4.131007e-01 -4.456863e-03 9.716105e-01 6.960670e-01 5.918463e-01 1.200925e-01 1.007850e+00 1.004195e+00 1.115229e-01 
